date,place,country,order
2007-07-11,’s-Hertogenbosch,Netherlands,"Ordine di San Gregorio Magno"
2007-07-11,Milano,Italy,"Ordine di San Gregorio Magno"
2007-07-11,Milano,Italy,"Ordine di San Gregorio Magno"
2007-07-11,"Piazza Armerina",Italy,"Ordine di San Silvestro Papa"
2007-07-11,Alleppey,India,"Ordine di San Silvestro Papa"
2007-07-11,Tuguegarao,Philippines,"Ordine di San Silvestro Papa"
2007-07-11,Alleppey,India,"Ordine di San Silvestro Papa"
2007-07-11,Caltanissetta,Italy,"Ordine di San Gregorio Magno"
2007-07-11,Acireale,Italy,"Ordine di San Silvestro Papa"
2007-07-11,"Piazza Armerina",Italy,"Ordine di San Silvestro Papa"
2007-07-11,Alleppey,India,"Ordine di San Silvestro Papa"
2007-07-12,Romania,Romania,"Ordine di San Gregorio Magno"
2007-07-12,Romania,Romania,"Ordine di San Gregorio Magno"
2007-07-25,Brescia,Italy,"Ordine di San Silvestro Papa"
2007-07-25,Roma,Italy,"Ordine di San Silvestro Papa"
2007-07-25,Roma,Italy,"Ordine di San Silvestro Papa"
2007-07-25,Roma,Italy,"Ordine di San Silvestro Papa"
2007-07-25,Roma,Italy,"Ordine di San Silvestro Papa"
2007-07-25,Roma,Italy,"Ordine di San Gregorio Magno"
2007-07-25,Canberra,Australia,"Ordine di San Silvestro Papa"
2007-07-25,Roma,Italy,"Ordine di San Silvestro Papa"
2007-07-28,"Stati Uniti","United States of America","Ordine di San Gregorio Magno"
2007-07-31,Wurzburg,Germany,"Ordine di San Silvestro Papa"
2007-08-04,Savona-Noli,Italy,"Ordine di San Silvestro Papa"
2007-08-04,Savona-Noli,Italy,"Ordine di San Silvestro Papa"
2007-08-04,Savona-Noli,Italy,"Ordine di San Gregorio Magno"
2007-08-04,Savona-Noli,Italy,"Ordine di San Silvestro Papa"
2007-08-04,Savona-Noli,Italy,"Ordine di San Silvestro Papa"
2007-08-04,Savona-Noli,Italy,"Ordine di San Silvestro Papa"
2007-08-10,Germania,Germany,"Ordine di San Gregorio Magno"
2007-08-10,"Ivano-Frankivsk di R. Biz. Ucr.",Ukraine,"Ordine di San Gregorio Magno"
2007-08-10,"Stati Uniti","United States of America","Ordine di San Silvestro Papa"
2007-08-10,Antwerpen,Belgium,"Ordine di San Silvestro Papa"
2007-08-10,Germania,Germany,"Ordine di San Gregorio Magno"
2007-08-10,Trier,Germany,"Ordine di San Gregorio Magno"
2007-08-10,Abeokuta,Nigeria,"Ordine di San Silvestro Papa"
2007-08-10,Brescia,Italy,"Ordine di San Silvestro Papa"
2007-08-10,Cuneo,Italy,"Ordine di San Silvestro Papa"
2007-08-10,Trier,Germany,"Ordine di San Gregorio Magno"
2007-08-10,Roermond,Netherlands,"Ordine di San Silvestro Papa"
2007-08-10,Trier,Germany,"Ordine di San Silvestro Papa"
2007-08-10,Velletri-Segni,Italy,"Ordine di San Silvestro Papa"
2007-08-10,Trier,Germany,"Ordine di San Silvestro Papa"
2007-08-10,"Civita Castellana",Italy,"Ordine di San Gregorio Magno"
2007-08-10,Roma,Italy,"Ordine di San Silvestro Papa"
2007-08-10,Brescia,Italy,"Ordine di San Silvestro Papa"
2007-08-10,Vicenza,Italy,"Ordine di San Gregorio Magno"
2007-08-10,"Ivano-Frankivsk di R. Biz. Ucr.",Ukraine,"Ordine di San Gregorio Magno"
2007-08-11,Italia,Italy,"Ordine di San Gregorio Magno"
2007-08-11,"Repubblica Ceca","Czech Republic","Ordine di San Gregorio Magno"
2007-08-13,Udine,Italy,"Ordine di San Silvestro Papa"
2007-08-13,Portland,"United States of America","Ordine di San Gregorio Magno"
2007-08-13,Portland,"United States of America","Ordine di San Gregorio Magno"
2007-08-13,Roma,Italy,"Ordine di San Gregorio Magno"
2007-08-13,Regina,Canada,"Ordine di San Gregorio Magno"
2007-08-13,Portland,"United States of America","Ordine di San Gregorio Magno"
2007-08-13,Portland,"United States of America","Ordine di San Gregorio Magno"
2007-08-13,Siria,Syria,"Ordine di San Gregorio Magno"
2007-08-13,Portland,"United States of America","Ordine di San Gregorio Magno"
2007-08-13,Udine,Italy,"Ordine di San Silvestro Papa"
2007-08-13,Udine,Italy,"Ordine di San Silvestro Papa"
2007-08-13,Portland,"United States of America","Ordine di San Gregorio Magno"
2007-08-13,Austria,Austria,"Ordine di San Gregorio Magno"
2007-08-13,Latina-Terracina-Sezze-Priverno,Italy,"Ordine di San Silvestro Papa"
2007-08-13,Portland,"United States of America","Ordine di San Gregorio Magno"
2007-08-13,Udine,Italy,"Ordine di San Silvestro Papa"
2007-08-13,Portland,"United States of America","Ordine di San Gregorio Magno"
2007-08-22,Anagni-Alatri,Italy,"Ordine di San Silvestro Papa"
2007-08-22,"Cina Taiwan",Taiwan,"Ordine di San Gregorio Magno"
2007-08-23,Foggia-Bovino,Italy,"Ordine di San Silvestro Papa"
2007-09-03,Vercelli,Italy,"Ordine di San Gregorio Magno"
2007-09-03,Innsbruck,Austria,"Ordine di San Silvestro Papa"
2007-09-03,Groningen,Netherlands,"Ordine di San Silvestro Papa"
2007-09-03,Caltanissetta,Italy,"Ordine di San Silvestro Papa"
2007-09-03,Caltanissetta,Italy,"Ordine di San Silvestro Papa"
2007-09-03,Caltanissetta,Italy,"Ordine di San Silvestro Papa"
2007-09-03,Caltanissetta,Italy,"Ordine di San Silvestro Papa"
2007-09-03,Genova,Italy,"Ordine di San Gregorio Magno"
2007-09-03,Plasencia,Spain,"Ordine di San Gregorio Magno"
2007-09-03,Madrid,Spain,"Ordine di San Gregorio Magno"
2007-09-03,"Reggio Emilia-Guastalla",Italy,"Ordine di San Gregorio Magno"
2007-09-03,"Cerignola-Ascoli Satriano",Italy,"Ordine di San Silvestro Papa"
2007-09-03,Imola,Italy,"Ordine di San Silvestro Papa"
2007-09-03,Roermond,Netherlands,"Ordine di San Silvestro Papa"
2007-09-03,"La Plata",Argentina,"Ordine di San Gregorio Magno"
2007-09-03,Kinshasa,Congo,"Ordine di San Gregorio Magno"
2007-09-03,Caltanissetta,Italy,"Ordine di San Silvestro Papa"
2007-09-06,Messico,Mexico,"Ordine di San Gregorio Magno"
2007-09-14,Peoria,"United States of America","Ordine di San Silvestro Papa"
2007-09-14,"Freiburg im Breisgau",Germany,"Ordine di San Gregorio Magno"
2007-09-14,Auckland,"New Zealand","Ordine di San Gregorio Magno"
2007-09-14,Brescia,Italy,"Ordine di San Gregorio Magno"
2007-09-14,Melbourne,Australia,"Ordine di San Gregorio Magno"
2007-09-14,Essen,Germany,"Ordine di San Gregorio Magno"
2007-09-14,Peoria,"United States of America","Ordine di San Silvestro Papa"
2007-09-14,Brescia,Italy,"Ordine di San Gregorio Magno"
2007-09-14,Italia,Italy,"Ordine di San Silvestro Papa"
2007-09-14,Melbourne,Australia,"Ordine di San Gregorio Magno"
2007-09-14,Kyiv-Zhytomyr,Ukraine,"Ordine di San Gregorio Magno"
2007-09-15,Salford,"United Kingdom","Ordine di San Gregorio Magno"
2007-09-18,"Sessa Aurunca",Italy,"Ordine di San Silvestro Papa"
2007-09-18,Verona,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Birmingham,"United Kingdom","Ordine di San Gregorio Magno"
2007-09-18,"San Benedetto del Tronto-Ripatransone-Montalto",Italy,"Ordine di San Gregorio Magno"
2007-09-18,Novara,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Brescia,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Mantova,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Albano,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Milano,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Brescia,Italy,"Ordine di San Silvestro Papa"
2007-09-18,"Reggio Emilia-Guastalla",Italy,"Ordine di San Gregorio Magno"
2007-09-18,Palermo,Italy,"Ordine di San Silvestro Papa"
2007-09-18,"Gran Bretagna-Ord.militare","United Kingdom","Ordine di San Gregorio Magno"
2007-09-18,Milano,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Frosinone-Veroli-Ferentino,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Teramo-Atri,Italy,"Ordine di San Silvestro Papa"
2007-09-18,"Reggio Emilia-Guastalla",Italy,"Ordine di San Silvestro Papa"
2007-09-18,Brescia,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Crema,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Genova,Italy,"Ordine di San Gregorio Magno"
2007-09-18,Caltagirone,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Napoli,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Jesi,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Catania,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Bari-Bitonto,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Pavia,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Bologna,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Modena-Nonantola,Italy,"Ordine di San Silvestro Papa"
2007-09-18,Birmingham,"United Kingdom","Ordine di San Gregorio Magno"
2007-09-22,"Jbeil dei Maroniti",Lebanon,"Ordine di San Gregorio Magno"
2007-09-26,Roma,Italy,"Ordine di San Gregorio Magno"
2007-09-26,Mechelen-Brussel,Belgium,"Ordine di San Gregorio Magno"
2007-09-27,Italia-Ord.militare,Italy,"Ordine di San Gregorio Magno"
2007-10-04,Agrigento,Italy,"Ordine di San Gregorio Magno"
2007-10-04,Agrigento,Italy,"Ordine di San Gregorio Magno"
2007-10-04,Agrigento,Italy,"Ordine di San Gregorio Magno"
2007-10-04,Agrigento,Italy,"Ordine di San Gregorio Magno"
2007-10-05,"San Marino","San Marino","Ordine di San Gregorio Magno"
2007-10-09,Italia,Italy,"Ordine di San Gregorio Magno"
2007-10-10,"Oppido Mamertina-Palmi",Italy,"Ordine di San Silvestro Papa"
2007-10-10,Roma,Italy,"Ordine di San Silvestro Papa"
2007-10-10,Velletri-Segni,Italy,"Ordine di San Silvestro Papa"
2007-10-10,Paris,France,"Ordine di San Gregorio Magno"
2007-10-10,Paris,France,"Ordine di San Gregorio Magno"
2007-10-10,Paris,France,"Ordine di San Gregorio Magno"
2007-10-10,Velletri-Segni,Italy,"Ordine di San Silvestro Papa"
2007-10-10,Paris,France,"Ordine di San Gregorio Magno"
2007-10-10,Koln,Germany,"Ordine di San Silvestro Papa"
2007-10-10,Paris,France,"Ordine di San Gregorio Magno"
2007-10-10,Versailles,France,"Ordine di San Gregorio Magno"
2007-10-10,Asidonia-Jerez,Spain,"Ordine di San Gregorio Magno"
2007-10-10,Asidonia-Jerez,Spain,"Ordine di San Silvestro Papa"
2007-10-10,Roma,Italy,"Ordine di San Silvestro Papa"
2007-10-10,"Alep dei Siri",Syria,"Ordine di San Silvestro Papa"
2007-10-10,Koln,Germany,"Ordine di San Silvestro Papa"
2007-10-10,Roma,Italy,"Ordine di San Silvestro Papa"
2007-10-10,Paris,France,"Ordine di San Gregorio Magno"
2007-10-18,"Sabina-Poggio Mirteto",Italy,"Ordine di San Silvestro Papa"
2007-10-18,Frejus-Toulon,France,"Ordine di San Gregorio Magno"
2007-10-18,"Sabina-Poggio Mirteto",Italy,"Ordine di San Silvestro Papa"
2007-10-24,Imola,Italy,"Ordine di San Gregorio Magno"
2007-10-24,Imola,Italy,"Ordine di San Gregorio Magno"
2007-10-24,"Saint John’s-Basseterre","Antigua and Barbuda","Ordine di San Silvestro Papa"
2007-10-24,"Sabina-Poggio Mirteto",Italy,"Ordine di San Silvestro Papa"
2007-10-24,Taranto,Italy,"Ordine di San Silvestro Papa"
2007-10-24,Haarlem,Netherlands,"Ordine di San Silvestro Papa"
2007-10-24,Taranto,Italy,"Ordine di San Gregorio Magno"
2007-10-24,Fulda,Germany,"Ordine di San Silvestro Papa"
2007-11-03,Mechelen-Brussel,Belgium,"Ordine di San Silvestro Papa"
2007-11-03,Teano-Calvi,Italy,"Ordine di San Gregorio Magno"
2007-11-03,Gubbio,Italy,"Ordine di San Gregorio Magno"
2007-11-03,Roermond,Netherlands,"Ordine di San Silvestro Papa"
2007-11-03,Cloyne,Ireland,"Ordine di San Gregorio Magno"
2007-11-03,Rotterdam,Netherlands,"Ordine di San Gregorio Magno"
2007-11-03,Haarlem,Netherlands,"Ordine di San Silvestro Papa"
2007-11-03,Roma,Italy,"Ordine di San Gregorio Magno"
2007-11-03,Tlalnepantla,Mexico,"Ordine di San Silvestro Papa"
2007-11-03,Rotterdam,Netherlands,"Ordine di San Silvestro Papa"
2007-11-03,Rotterdam,Netherlands,"Ordine di San Gregorio Magno"
2007-11-10,Albano,Italy,"Ordine di San Silvestro Papa"
2007-11-10,Irlanda,Ireland,"Ordine di San Gregorio Magno"
2007-11-10,Giappone,Japan,"Ordine di San Gregorio Magno"
2007-11-10,Utrecht,Netherlands,"Ordine di San Gregorio Magno"
2007-11-10,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2007-11-10,Roma,Italy,"Ordine di San Gregorio Magno"
2007-11-13,Croazia,Croatia,"Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,Belgio,Belgium,"Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,Mangalore,India,"Ordine di San Gregorio Magno"
2007-11-15,Sydney,Australia,"Ordine di San Silvestro Papa"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Lausanne, Geneve et Fribourg",Switzerland,"Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,Belgio,Belgium,"Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,Sydney,Australia,"Ordine di San Gregorio Magno"
2007-11-15,Monaco,Monaco,"Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Le Puy-en-Velay",France,"Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,Sydney,Australia,"Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-15,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2007-11-19,Peru,Peru,"Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-22,Rockford,"United States of America","Ordine di San Gregorio Magno"
2007-11-27,Italia,Italy,"Ordine di San Gregorio Magno"
2007-12-04,Carpi,Italy,"Ordine di San Gregorio Magno"
2007-12-04,Padova,Italy,"Ordine di San Silvestro Papa"
2007-12-04,Padova,Italy,"Ordine di San Silvestro Papa"
2007-12-04,Roma,Italy,"Ordine di San Silvestro Papa"
2007-12-04,Austria,Austria,"Ordine di San Gregorio Magno"
2007-12-04,Roma,Italy,"Ordine di San Silvestro Papa"
2007-12-04,Carpi,Italy,"Ordine di San Silvestro Papa"
2007-12-04,"Albania Meridionale",Albania,"Ordine di San Silvestro Papa"
2007-12-04,"Albania Meridionale",Albania,"Ordine di San Silvestro Papa"
2007-12-04,Roma,Italy,"Ordine di San Silvestro Papa"
2007-12-04,Padova,Italy,"Ordine di San Silvestro Papa"
2007-12-05,Roma,Italy,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Gregorio Magno"
2007-12-06,"Gran Bretagna-Ord.militare","United Kingdom","Ordine di San Gregorio Magno"
2007-12-06,Wien,Austria,"Ordine di San Gregorio Magno"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Gregorio Magno"
2007-12-06,Wien,Austria,"Ordine di San Gregorio Magno"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-06,Wien,Austria,"Ordine di San Silvestro Papa"
2007-12-10,Roma,Italy,"Ordine di San Silvestro Papa"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Blois,France,"Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Lismore,Australia,"Ordine di San Silvestro Papa"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Senegal,Senegal,"Ordine di San Gregorio Magno"
2007-12-10,Roma,Italy,"Ordine di San Silvestro Papa"
2007-12-10,Roma,Italy,"Ordine di San Silvestro Papa"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Roma,Italy,"Ordine di San Silvestro Papa"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-10,Orlando,"United States of America","Ordine di San Gregorio Magno"
2007-12-13,Pesaro,Italy,"Ordine di San Silvestro Papa"
2007-12-13,Pesaro,Italy,"Ordine di San Silvestro Papa"
2007-12-13,Fano-Fossombrone-Cagli-Pergola,Italy,"Ordine di San Gregorio Magno"
2007-12-13,Pesaro,Italy,"Ordine di San Gregorio Magno"
2007-12-17,Roma,Italy,"Ordine di San Gregorio Magno"
2007-12-17,Roermond,Netherlands,"Ordine di San Silvestro Papa"
2007-12-17,Vercelli,Italy,"Ordine di San Silvestro Papa"
2007-12-18,Italia,Italy,"Ordine di San Silvestro Papa"
2007-12-18,Albano,Italy,"Ordine di San Gregorio Magno"
2007-12-18,Italia,Italy,"Ordine di San Gregorio Magno"
2007-12-22,Imola,Italy,"Ordine di San Silvestro Papa"
2007-12-22,Breda,Netherlands,"Ordine di San Silvestro Papa"
2007-12-22,Argentina,Argentina,"Ordine di San Gregorio Magno"
2007-12-22,Lugano,Switzerland,"Ordine di San Gregorio Magno"
2007-12-22,Gdansk,Poland,"Ordine di San Silvestro Papa"
2007-12-22,’s-Hertogenbosch,Netherlands,"Ordine di San Gregorio Magno"
2007-12-22,Breda,Netherlands,"Ordine di San Silvestro Papa"
2007-12-22,Gdansk,Poland,"Ordine di San Silvestro Papa"
2007-12-22,Gdansk,Poland,"Ordine di San Silvestro Papa"
2007-12-22,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2007-12-28,Italia,Italy,"Ordine di San Gregorio Magno"
2007-12-28,Italia,Italy,"Ordine di San Gregorio Magno"
2008-01-03,Trichur,India,"Ordine di San Gregorio Magno"
2008-01-03,Torino,Italy,"Ordine di San Gregorio Magno"
2008-01-03,Trichur,India,"Ordine di San Gregorio Magno"
2008-01-03,Frosinone-Veroli-Ferentino,Italy,"Ordine di San Silvestro Papa"
2008-01-03,Innsbruck,Austria,"Ordine di San Silvestro Papa"
2008-01-03,Bamberg,Germany,"Ordine di San Silvestro Papa"
2008-01-03,Frosinone-Veroli-Ferentino,Italy,"Ordine di San Silvestro Papa"
2008-01-03,Frosinone-Veroli-Ferentino,Italy,"Ordine di San Silvestro Papa"
2008-01-03,Aachen,Germany,"Ordine di San Gregorio Magno"
2008-01-07,Roma,Italy,"Ordine di San Silvestro Papa"
2008-01-07,Sion,Switzerland,"Ordine di San Gregorio Magno"
2008-01-07,Roma,Italy,"Ordine di San Silvestro Papa"
2008-01-07,Belluno-Feltre,Italy,"Ordine di San Silvestro Papa"
2008-01-07,Poznan,Poland,"Ordine di San Silvestro Papa"
2008-01-07,Mondovı,Italy,"Ordine di San Silvestro Papa"
2008-01-07,Roma,Italy,"Ordine di San Silvestro Papa"
2008-01-07,Vercelli,Italy,"Ordine di San Silvestro Papa"
2008-01-07,Mondovı,Italy,"Ordine di San Gregorio Magno"
2008-01-07,Alessandria,Italy,"Ordine di San Gregorio Magno"
2008-01-07,Alessandria,Italy,"Ordine di San Gregorio Magno"
2008-01-07,Milano,Italy,"Ordine di San Gregorio Magno"
2008-01-07,Poznan,Poland,"Ordine di San Silvestro Papa"
2008-01-14,Albenga-Imperia,Italy,"Ordine di San Gregorio Magno"
2008-01-14,Lublin,Poland,"Ordine di San Silvestro Papa"
2008-01-19,Bamberg,Germany,"Ordine di San Silvestro Papa"
2008-01-19,Gent,Belgium,"Ordine di San Silvestro Papa"
2008-01-19,Wrocław,Poland,"Ordine di San Silvestro Papa"
2008-01-25,Brescia,Italy,"Ordine di San Silvestro Papa"
2008-01-25,Innsbruck,Austria,"Ordine di San Silvestro Papa"
2008-01-25,"Urbino-Urbania-Sant’Angelo in Vado",Italy,"Ordine di San Silvestro Papa"
2008-01-25,Bergamo,Italy,"Ordine di San Gregorio Magno"
2008-01-25,"Urbino-Urbania-Sant’Angelo in Vado",Italy,"Ordine di San Gregorio Magno"
2008-01-25,Wien,Austria,"Ordine di San Silvestro Papa"
2008-01-25,Wien,Austria,"Ordine di San Silvestro Papa"
2008-01-25,Wheeling-Charleston,"United States of America","Ordine di San Gregorio Magno"
2008-01-25,Eisenstadt,Austria,"Ordine di San Silvestro Papa"
2008-01-25,"Urbino-Urbania-Sant’Angelo in Vado",Italy,"Ordine di San Silvestro Papa"
2008-01-25,Wien,Austria,"Ordine di San Silvestro Papa"
2008-01-25,Wien,Austria,"Ordine di San Silvestro Papa"
2008-01-25,Wheeling-Charleston,"United States of America","Ordine di San Gregorio Magno"
2008-01-25,Brescia,Italy,"Ordine di San Gregorio Magno"
2008-01-25,"Urbino-Urbania-Sant’Angelo in Vado",Italy,"Ordine di San Gregorio Magno"
2008-01-25,Brescia,Italy,"Ordine di San Silvestro Papa"
2008-01-25,Wien,Austria,"Ordine di San Silvestro Papa"
2008-01-25,Wien,Austria,"Ordine di San Silvestro Papa"
2008-01-25,Treviso,Italy,"Ordine di San Silvestro Papa"
2008-01-25,Bergamo,Italy,"Ordine di San Silvestro Papa"
2008-01-25,Wien,Austria,"Ordine di San Silvestro Papa"
2008-01-25,Wien,Austria,"Ordine di San Silvestro Papa"
2008-02-02,Udine,Italy,"Ordine di San Silvestro Papa"
2008-02-02,"United Kingdom","United Kingdom","Ordine di San Silvestro Papa"
2008-02-02,Spoleto-Norcia,Italy,"Ordine di San Silvestro Papa"
2008-02-05,Auckland,"New Zealand","Ordine di San Gregorio Magno"
2008-02-05,Bari-Bitonto,Italy,"Ordine di San Silvestro Papa"
2008-02-05,Udine,Italy,"Ordine di San Silvestro Papa"
2008-02-05,Verona,Italy,"Ordine di San Gregorio Magno"
2008-02-14,Paderborn,Germany,"Ordine di San Silvestro Papa"
2008-02-16,Utrecht,Netherlands,"Ordine di San Silvestro Papa"
2008-02-16,Roma,Italy,"Ordine di San Gregorio Magno"
2008-02-16,Roma,Italy,"Ordine di San Gregorio Magno"
2008-02-16,Polonia,Poland,"Ordine di San Silvestro Papa"
2008-02-16,Civitavecchia-Tarquinia,Italy,"Ordine di San Silvestro Papa"
2008-02-16,Roma,Italy,"Ordine di San Gregorio Magno"
2008-02-16,Roma,Italy,"Ordine di San Silvestro Papa"
2008-02-16,"Freiburg im Breisgau",Germany,"Ordine di San Gregorio Magno"
2008-02-19,Italia,Italy,"Ordine di San Gregorio Magno"
2008-02-25,"Urbino-Urbania-Sant’Angelo in Vado",Italy,"Ordine di San Gregorio Magno"
2008-02-29,Cardiff,"United Kingdom","Ordine di San Gregorio Magno"
2008-02-29,Pavia,Italy,"Ordine di San Silvestro Papa"
2008-02-29,Leeds,"United Kingdom","Ordine di San Gregorio Magno"
2008-02-29,Ferrara-Comacchio,Italy,"Ordine di San Silvestro Papa"
2008-02-29,Ferns,Ireland,"Ordine di San Gregorio Magno"
2008-02-29,Ferrara-Comacchio,Italy,"Ordine di San Silvestro Papa"
2008-02-29,Ferrara-Comacchio,Italy,"Ordine di San Silvestro Papa"
